May 12 18:11:44.916 VTTY: Console port: waiting connection on tcp port 5011 for protocol IPv6 (FD 11)
May 12 18:11:44.917 VTTY: Console port: waiting connection on tcp port 5011 for protocol IPv4 (FD 12)
May 12 18:11:44.921 slot0: C/H/S settings = 0/4/32
May 12 18:11:44.921 slot1: C/H/S settings = 0/4/32
May 12 18:11:45.162 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x602701e4,JIT on)
May 12 18:11:45.257 CPU0: CPU_STATE: Starting CPU (old state=2)...
May 12 18:11:45.318 ROM: Microcode has started.
May 12 18:11:45.373 ROM: trying to read bootvar 'WARM_REBOOT'
May 12 18:11:45.375 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80c01d08 (size=1)
May 12 18:11:45.375 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80c01d1c (size=1)
May 12 18:11:45.455 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x60270924 (size=2)
May 12 18:11:45.456 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60278658 (size=2)
May 12 18:11:45.456 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60278668 (size=2)
May 12 18:11:45.456 ROM: unhandled syscall 0x00000047 at pc=0x60c034b4 (a1=0x80007df4,a2=0x639849a4,a3=0x0000011c)
May 12 18:11:46.412 ROM: trying to read bootvar 'RANDOM_NUM'
May 12 18:11:46.439 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x60285f8c (size=2)
May 12 18:11:48.910 ROM: unhandled syscall 0x00000047 at pc=0x60c034b4 (a1=0x80007dec,a2=0x639849a4,a3=0x0000011c)
May 12 18:11:49.496 ROM: trying to read bootvar 'BOOT'
May 12 18:11:49.496 ROM: trying to read bootvar 'CONFIG_FILE'
May 12 18:11:49.496 ROM: trying to read bootvar 'BOOTLDR'
May 12 18:11:49.496 ROM: trying to read bootvar 'RSHELF'
May 12 18:11:49.496 ROM: trying to read bootvar 'DSHELF'
May 12 18:11:49.496 ROM: trying to read bootvar 'DSHELFINFO'
May 12 18:11:49.496 ROM: trying to read bootvar 'RESET_COUNTER'
May 12 18:11:49.497 ROM: trying to read bootvar 'CHRG_LOCRECSN'
May 12 18:11:49.497 ROM: trying to read bootvar 'CHRG_ID'
May 12 18:11:49.497 ROM: trying to read bootvar 'SLOTCACHE'
May 12 18:11:49.497 ROM: trying to read bootvar 'OVERTEMP'
May 12 18:11:49.497 ROM: trying to read bootvar 'DIAG'
May 12 18:11:49.497 ROM: trying to read bootvar 'DIAMETER_ORIGIN_ID'
May 12 18:11:49.497 ROM: trying to read bootvar 'WARM_REBOOT'
May 12 18:11:49.624 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x60918a30 (size=2)
May 12 18:11:49.624 CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x60918620 (size=1)
May 12 18:11:49.624 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x60918664 (size=1)
May 12 18:11:49.625 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x60918670, value=0x00000020 (size=1)
May 12 18:11:49.625 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x60918674 (size=1)
May 12 18:11:49.625 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x6091867c, value=0x00000000 (size=1)
May 12 18:11:49.625 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x60918688 (size=1)
May 12 18:11:49.625 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x60918694, value=0x00000040 (size=1)
May 12 18:11:49.625 CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x609186a8 (size=1)
May 12 18:11:49.625 CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x609186b4, value=0x00000000 (size=1)
May 12 18:11:49.625 CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x609186c0 (size=1)
May 12 18:11:49.625 CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x609186d0, value=0x00000080 (size=1)
May 12 18:11:49.625 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6091a4e8 (size=1)
May 12 18:11:49.625 CPU0: MTS: write access to undefined address 0x3c000002 at pc=0x6091a4f4, value=0x00000080 (size=1)
May 12 18:11:49.625 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6091a4f8 (size=1)
May 12 18:11:49.674 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6091a524 (size=1)
May 12 18:11:49.722 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6091a524 (size=1)
May 12 18:11:49.772 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6091a524 (size=1)
May 12 18:11:49.820 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6091a524 (size=1)
May 12 18:11:49.874 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6091a524 (size=1)
May 12 18:11:49.938 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6091a524 (size=1)
May 12 18:11:49.938 CPU0: MTS: write access to undefined address 0x3c080007 at pc=0x609187bc, value=0x00000002 (size=1)
May 12 18:11:49.938 CPU0: MTS: write access to undefined address 0x3c080008 at pc=0x609187c4, value=0x00000002 (size=1)
May 12 18:11:49.938 CPU0: MTS: write access to undefined address 0x3c080009 at pc=0x609187cc, value=0x00000002 (size=1)
May 12 18:11:49.938 CPU0: MTS: write access to undefined address 0x3c08000a at pc=0x609187d0, value=0x00000002 (size=1)
May 12 18:11:49.938 CPU0: MTS: write access to undefined address 0x3c08000b at pc=0x609187d4, value=0x00000002 (size=1)
May 12 18:11:49.938 CPU0: MTS: write access to undefined address 0x3c08000c at pc=0x609187d8, value=0x00000002 (size=1)
May 12 18:11:49.939 CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x609196ec (size=1)
May 12 18:11:50.061 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60286034 (size=2)
May 12 18:11:50.062 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x1000, pc=0x6028603c (size=2)
May 12 18:11:50.062 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60286034 (size=2)
May 12 18:11:50.062 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x2000, pc=0x6028603c (size=2)
May 12 18:11:50.062 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60286034 (size=2)
May 12 18:11:50.062 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x4000, pc=0x6028603c (size=2)
May 12 18:11:50.062 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60286034 (size=2)
May 12 18:11:50.062 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x8000, pc=0x6028603c (size=2)
May 12 18:11:50.203 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=1,function=0,reg=0x3c
May 12 18:11:50.225 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=1,function=0,reg=0x3c
May 12 18:11:50.225 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x3c
May 12 18:11:50.225 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x3c
May 12 18:11:50.225 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=1,function=0,reg=0x3c
May 12 18:11:50.225 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=1,function=0,reg=0x3c
May 12 18:11:50.225 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x3c
May 12 18:11:50.225 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x3c
May 12 18:11:50.274 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=2,function=0,reg=0x3c
May 12 18:11:50.291 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=2,function=0,reg=0x3c
May 12 18:11:50.292 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x3c
May 12 18:11:50.292 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x3c
May 12 18:11:50.292 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=2,function=0,reg=0x3c
May 12 18:11:50.292 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=2,function=0,reg=0x3c
May 12 18:11:50.292 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x3c
May 12 18:11:50.292 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x3c
May 12 18:11:50.335 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=3,function=0,reg=0x3c
May 12 18:11:50.480 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=3,function=0,reg=0x3c
May 12 18:11:50.480 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x3c
May 12 18:11:50.480 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x3c
May 12 18:11:50.480 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=3,function=0,reg=0x3c
May 12 18:11:50.480 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=3,function=0,reg=0x3c
May 12 18:11:50.480 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x3c
May 12 18:11:50.480 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x3c
May 12 18:11:50.540 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=4,function=0,reg=0x3c
May 12 18:11:50.602 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=4,function=0,reg=0x3c
May 12 18:11:50.602 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=4,function=0,reg=0x3c
May 12 18:11:50.602 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=4,function=0,reg=0x3c
May 12 18:11:50.602 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=4,function=0,reg=0x3c
May 12 18:11:50.652 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=4,function=0,reg=0x3c
May 12 18:11:50.652 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=4,function=0,reg=0x3c
May 12 18:11:50.652 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=4,function=0,reg=0x3c
May 12 18:11:50.698 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=1,function=0,reg=0x00
May 12 18:11:50.775 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=1,function=0,reg=0x00
May 12 18:11:50.775 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=1,function=0,reg=0x40
May 12 18:11:50.775 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=1,function=0,reg=0x40
May 12 18:11:50.775 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x04
May 12 18:11:50.775 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x04
May 12 18:11:50.775 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x0c
May 12 18:11:50.776 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x0c
May 12 18:11:50.777 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x18
May 12 18:11:50.777 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
May 12 18:11:50.777 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x18
May 12 18:11:50.777 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
May 12 18:11:50.777 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x1c
May 12 18:11:50.777 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x1c
May 12 18:11:50.793 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x20
May 12 18:11:50.793 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x20
May 12 18:11:50.794 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x24
May 12 18:11:50.794 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x24
May 12 18:11:50.794 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x30
May 12 18:11:50.794 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x30
May 12 18:11:50.794 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x3c
May 12 18:11:50.794 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x3c
May 12 18:11:50.794 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x40
May 12 18:11:50.794 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x40
May 12 18:11:50.794 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x64
May 12 18:11:50.794 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x64
May 12 18:11:50.794 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x68
May 12 18:11:50.794 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x68
May 12 18:11:50.794 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0x04
May 12 18:11:50.794 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0x04
May 12 18:11:50.794 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60288d54: bus=0,device=1,function=0,reg=0xf0
May 12 18:11:50.794 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60288d60: bus=0,device=1,function=0,reg=0xf0
May 12 18:11:50.795 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=2,function=0,reg=0x00
May 12 18:11:50.795 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=2,function=0,reg=0x00
May 12 18:11:50.795 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=2,function=0,reg=0x40
May 12 18:11:50.795 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=2,function=0,reg=0x40
May 12 18:11:50.795 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x04
May 12 18:11:50.795 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x04
May 12 18:11:50.795 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x0c
May 12 18:11:50.795 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x0c
May 12 18:11:50.795 CPU0: PCI: write request (data=0x00080500) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x18
May 12 18:11:50.795 PCI: PCI bridge 0,2,0 -> pri: 00, sec: 05, sub: 08
May 12 18:11:50.795 CPU0: PCI: write request (data=0x00080500) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x18
May 12 18:11:50.795 PCI: PCI bridge 0,2,0 -> pri: 00, sec: 05, sub: 08
May 12 18:11:50.795 CPU0: PCI: write request (data=0x02803f20) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x1c
May 12 18:11:50.796 CPU0: PCI: write request (data=0x02803f20) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x1c
May 12 18:11:50.796 CPU0: PCI: write request (data=0x4df04d80) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x20
May 12 18:11:50.796 CPU0: PCI: write request (data=0x4df04d80) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x20
May 12 18:11:50.796 CPU0: PCI: write request (data=0x00014d81) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x24
May 12 18:11:50.796 CPU0: PCI: write request (data=0x00014d81) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x24
May 12 18:11:50.796 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x30
May 12 18:11:50.796 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x30
May 12 18:11:50.796 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x3c
May 12 18:11:50.796 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x3c
May 12 18:11:50.796 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x40
May 12 18:11:50.796 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x40
May 12 18:11:50.796 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x64
May 12 18:11:50.796 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x64
May 12 18:11:50.796 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x68
May 12 18:11:50.796 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x68
May 12 18:11:50.797 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0x04
May 12 18:11:50.797 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0x04
May 12 18:11:50.797 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60288d54: bus=0,device=2,function=0,reg=0xf0
May 12 18:11:50.797 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60288d60: bus=0,device=2,function=0,reg=0xf0
May 12 18:11:50.797 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=3,function=0,reg=0x00
May 12 18:11:50.797 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=3,function=0,reg=0x00
May 12 18:11:50.797 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=3,function=0,reg=0x40
May 12 18:11:50.797 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=3,function=0,reg=0x40
May 12 18:11:50.797 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x04
May 12 18:11:50.797 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x04
May 12 18:11:50.797 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x0c
May 12 18:11:50.797 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x0c
May 12 18:11:50.797 CPU0: PCI: write request (data=0x000c0900) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x18
May 12 18:11:50.797 PCI: PCI bridge 0,3,0 -> pri: 00, sec: 09, sub: 12
May 12 18:11:50.797 CPU0: PCI: write request (data=0x000c0900) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x18
May 12 18:11:50.797 PCI: PCI bridge 0,3,0 -> pri: 00, sec: 09, sub: 12
May 12 18:11:50.797 CPU0: PCI: write request (data=0x02809f80) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x1c
May 12 18:11:50.797 CPU0: PCI: write request (data=0x02809f80) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x1c
May 12 18:11:50.797 CPU0: PCI: write request (data=0x4e704e00) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x20
May 12 18:11:50.798 CPU0: PCI: write request (data=0x4e704e00) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x20
May 12 18:11:50.798 CPU0: PCI: write request (data=0x00014e01) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x24
May 12 18:11:50.798 CPU0: PCI: write request (data=0x00014e01) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x24
May 12 18:11:50.798 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x30
May 12 18:11:50.798 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x30
May 12 18:11:50.798 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x3c
May 12 18:11:50.798 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x3c
May 12 18:11:50.798 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x40
May 12 18:11:50.798 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x40
May 12 18:11:50.798 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x64
May 12 18:11:50.798 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x64
May 12 18:11:50.798 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x68
May 12 18:11:50.798 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x68
May 12 18:11:50.798 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0x04
May 12 18:11:50.798 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0x04
May 12 18:11:50.799 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60288d54: bus=0,device=3,function=0,reg=0xf0
May 12 18:11:50.799 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60288d60: bus=0,device=3,function=0,reg=0xf0
May 12 18:11:50.799 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=4,function=0,reg=0x00
May 12 18:11:50.799 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=4,function=0,reg=0x00
May 12 18:11:50.799 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e88: bus=0,device=4,function=0,reg=0x40
May 12 18:11:50.799 CPU0: PCI: read request for device 'ti2050b' at pc=0x60288e8c: bus=0,device=4,function=0,reg=0x40
May 12 18:11:50.799 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d54: bus=0,device=4,function=0,reg=0x04
May 12 18:11:50.799 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60288d60: bus=0,device=4,function=0,reg=0x04
